panel,true_value,rep,file_path
mu,7.125,84,figure4_samples\mu_true_7.125000_rep_084.npy
mu,7.125,85,figure4_samples\mu_true_7.125000_rep_085.npy
mu,7.125,86,figure4_samples\mu_true_7.125000_rep_086.npy
mu,7.125,87,figure4_samples\mu_true_7.125000_rep_087.npy
mu,7.125,88,figure4_samples\mu_true_7.125000_rep_088.npy
mu,7.125,89,figure4_samples\mu_true_7.125000_rep_089.npy
mu,7.125,90,figure4_samples\mu_true_7.125000_rep_090.npy
mu,7.125,91,figure4_samples\mu_true_7.125000_rep_091.npy
mu,7.125,92,figure4_samples\mu_true_7.125000_rep_092.npy
mu,7.125,93,figure4_samples\mu_true_7.125000_rep_093.npy
mu,7.125,94,figure4_samples\mu_true_7.125000_rep_094.npy
mu,7.125,95,figure4_samples\mu_true_7.125000_rep_095.npy
mu,7.125,96,figure4_samples\mu_true_7.125000_rep_096.npy
mu,7.125,97,figure4_samples\mu_true_7.125000_rep_097.npy
mu,7.125,98,figure4_samples\mu_true_7.125000_rep_098.npy
mu,7.125,99,figure4_samples\mu_true_7.125000_rep_099.npy
mu,9.166666666666666,0,figure4_samples\mu_true_9.166667_rep_000.npy
mu,9.166666666666666,1,figure4_samples\mu_true_9.166667_rep_001.npy
mu,9.166666666666666,2,figure4_samples\mu_true_9.166667_rep_002.npy
mu,9.166666666666666,3,figure4_samples\mu_true_9.166667_rep_003.npy
mu,9.166666666666666,4,figure4_samples\mu_true_9.166667_rep_004.npy
mu,9.166666666666666,5,figure4_samples\mu_true_9.166667_rep_005.npy
mu,9.166666666666666,6,figure4_samples\mu_true_9.166667_rep_006.npy
mu,9.166666666666666,7,figure4_samples\mu_true_9.166667_rep_007.npy
mu,9.166666666666666,8,figure4_samples\mu_true_9.166667_rep_008.npy
mu,9.166666666666666,9,figure4_samples\mu_true_9.166667_rep_009.npy
mu,9.166666666666666,10,figure4_samples\mu_true_9.166667_rep_010.npy
mu,9.166666666666666,11,figure4_samples\mu_true_9.166667_rep_011.npy
mu,9.166666666666666,12,figure4_samples\mu_true_9.166667_rep_012.npy
mu,9.166666666666666,13,figure4_samples\mu_true_9.166667_rep_013.npy
mu,9.166666666666666,14,figure4_samples\mu_true_9.166667_rep_014.npy
mu,9.166666666666666,15,figure4_samples\mu_true_9.166667_rep_015.npy
mu,9.166666666666666,16,figure4_samples\mu_true_9.166667_rep_016.npy
mu,9.166666666666666,17,figure4_samples\mu_true_9.166667_rep_017.npy
mu,9.166666666666666,18,figure4_samples\mu_true_9.166667_rep_018.npy
mu,9.166666666666666,19,figure4_samples\mu_true_9.166667_rep_019.npy
mu,9.166666666666666,20,figure4_samples\mu_true_9.166667_rep_020.npy
mu,9.166666666666666,21,figure4_samples\mu_true_9.166667_rep_021.npy
mu,9.166666666666666,22,figure4_samples\mu_true_9.166667_rep_022.npy
mu,9.166666666666666,23,figure4_samples\mu_true_9.166667_rep_023.npy
mu,9.166666666666666,24,figure4_samples\mu_true_9.166667_rep_024.npy
mu,9.166666666666666,25,figure4_samples\mu_true_9.166667_rep_025.npy
mu,9.166666666666666,26,figure4_samples\mu_true_9.166667_rep_026.npy
mu,9.166666666666666,27,figure4_samples\mu_true_9.166667_rep_027.npy
mu,9.166666666666666,28,figure4_samples\mu_true_9.166667_rep_028.npy
mu,9.166666666666666,29,figure4_samples\mu_true_9.166667_rep_029.npy
mu,9.166666666666666,30,figure4_samples\mu_true_9.166667_rep_030.npy
mu,9.166666666666666,31,figure4_samples\mu_true_9.166667_rep_031.npy
mu,9.166666666666666,32,figure4_samples\mu_true_9.166667_rep_032.npy
mu,9.166666666666666,33,figure4_samples\mu_true_9.166667_rep_033.npy
mu,9.166666666666666,34,figure4_samples\mu_true_9.166667_rep_034.npy
mu,9.166666666666666,35,figure4_samples\mu_true_9.166667_rep_035.npy
mu,9.166666666666666,36,figure4_samples\mu_true_9.166667_rep_036.npy
mu,9.166666666666666,37,figure4_samples\mu_true_9.166667_rep_037.npy
mu,9.166666666666666,38,figure4_samples\mu_true_9.166667_rep_038.npy
mu,9.166666666666666,39,figure4_samples\mu_true_9.166667_rep_039.npy
mu,9.166666666666666,40,figure4_samples\mu_true_9.166667_rep_040.npy
mu,9.166666666666666,41,figure4_samples\mu_true_9.166667_rep_041.npy
mu,9.166666666666666,42,figure4_samples\mu_true_9.166667_rep_042.npy
mu,9.166666666666666,43,figure4_samples\mu_true_9.166667_rep_043.npy
mu,9.166666666666666,44,figure4_samples\mu_true_9.166667_rep_044.npy
mu,9.166666666666666,45,figure4_samples\mu_true_9.166667_rep_045.npy
mu,9.166666666666666,46,figure4_samples\mu_true_9.166667_rep_046.npy
mu,9.166666666666666,47,figure4_samples\mu_true_9.166667_rep_047.npy
mu,9.166666666666666,48,figure4_samples\mu_true_9.166667_rep_048.npy
mu,9.166666666666666,49,figure4_samples\mu_true_9.166667_rep_049.npy
mu,9.166666666666666,50,figure4_samples\mu_true_9.166667_rep_050.npy
mu,9.166666666666666,51,figure4_samples\mu_true_9.166667_rep_051.npy
mu,9.166666666666666,52,figure4_samples\mu_true_9.166667_rep_052.npy
mu,9.166666666666666,53,figure4_samples\mu_true_9.166667_rep_053.npy
mu,9.166666666666666,54,figure4_samples\mu_true_9.166667_rep_054.npy
mu,9.166666666666666,55,figure4_samples\mu_true_9.166667_rep_055.npy
mu,9.166666666666666,56,figure4_samples\mu_true_9.166667_rep_056.npy
mu,9.166666666666666,57,figure4_samples\mu_true_9.166667_rep_057.npy
mu,9.166666666666666,58,figure4_samples\mu_true_9.166667_rep_058.npy
mu,9.166666666666666,59,figure4_samples\mu_true_9.166667_rep_059.npy
mu,9.166666666666666,60,figure4_samples\mu_true_9.166667_rep_060.npy
mu,9.166666666666666,61,figure4_samples\mu_true_9.166667_rep_061.npy
mu,9.166666666666666,62,figure4_samples\mu_true_9.166667_rep_062.npy
mu,9.166666666666666,63,figure4_samples\mu_true_9.166667_rep_063.npy
mu,9.166666666666666,64,figure4_samples\mu_true_9.166667_rep_064.npy
mu,9.166666666666666,65,figure4_samples\mu_true_9.166667_rep_065.npy
mu,9.166666666666666,66,figure4_samples\mu_true_9.166667_rep_066.npy
mu,9.166666666666666,67,figure4_samples\mu_true_9.166667_rep_067.npy
mu,9.166666666666666,68,figure4_samples\mu_true_9.166667_rep_068.npy
mu,9.166666666666666,69,figure4_samples\mu_true_9.166667_rep_069.npy
mu,9.166666666666666,70,figure4_samples\mu_true_9.166667_rep_070.npy
mu,9.166666666666666,71,figure4_samples\mu_true_9.166667_rep_071.npy
mu,9.166666666666666,72,figure4_samples\mu_true_9.166667_rep_072.npy
mu,9.166666666666666,73,figure4_samples\mu_true_9.166667_rep_073.npy
mu,9.166666666666666,74,figure4_samples\mu_true_9.166667_rep_074.npy
mu,9.166666666666666,75,figure4_samples\mu_true_9.166667_rep_075.npy
mu,9.166666666666666,76,figure4_samples\mu_true_9.166667_rep_076.npy
mu,9.166666666666666,77,figure4_samples\mu_true_9.166667_rep_077.npy
mu,9.166666666666666,78,figure4_samples\mu_true_9.166667_rep_078.npy
mu,9.166666666666666,79,figure4_samples\mu_true_9.166667_rep_079.npy
mu,9.166666666666666,80,figure4_samples\mu_true_9.166667_rep_080.npy
mu,9.166666666666666,81,figure4_samples\mu_true_9.166667_rep_081.npy
mu,9.166666666666666,82,figure4_samples\mu_true_9.166667_rep_082.npy
mu,9.166666666666666,83,figure4_samples\mu_true_9.166667_rep_083.npy
mu,9.166666666666666,84,figure4_samples\mu_true_9.166667_rep_084.npy
mu,9.166666666666666,85,figure4_samples\mu_true_9.166667_rep_085.npy
mu,9.166666666666666,86,figure4_samples\mu_true_9.166667_rep_086.npy
mu,9.166666666666666,87,figure4_samples\mu_true_9.166667_rep_087.npy
mu,9.166666666666666,88,figure4_samples\mu_true_9.166667_rep_088.npy
mu,9.166666666666666,89,figure4_samples\mu_true_9.166667_rep_089.npy
mu,9.166666666666666,90,figure4_samples\mu_true_9.166667_rep_090.npy
mu,9.166666666666666,91,figure4_samples\mu_true_9.166667_rep_091.npy
mu,9.166666666666666,92,figure4_samples\mu_true_9.166667_rep_092.npy
mu,9.166666666666666,93,figure4_samples\mu_true_9.166667_rep_093.npy
mu,9.166666666666666,94,figure4_samples\mu_true_9.166667_rep_094.npy
mu,9.166666666666666,95,figure4_samples\mu_true_9.166667_rep_095.npy
mu,9.166666666666666,96,figure4_samples\mu_true_9.166667_rep_096.npy
mu,9.166666666666666,97,figure4_samples\mu_true_9.166667_rep_097.npy
mu,9.166666666666666,98,figure4_samples\mu_true_9.166667_rep_098.npy
mu,9.166666666666666,99,figure4_samples\mu_true_9.166667_rep_099.npy
mu,11.208333333333332,0,figure4_samples\mu_true_11.208333_rep_000.npy
mu,11.208333333333332,1,figure4_samples\mu_true_11.208333_rep_001.npy
mu,11.208333333333332,2,figure4_samples\mu_true_11.208333_rep_002.npy
mu,11.208333333333332,3,figure4_samples\mu_true_11.208333_rep_003.npy
mu,11.208333333333332,4,figure4_samples\mu_true_11.208333_rep_004.npy
mu,11.208333333333332,5,figure4_samples\mu_true_11.208333_rep_005.npy
mu,11.208333333333332,6,figure4_samples\mu_true_11.208333_rep_006.npy
mu,11.208333333333332,7,figure4_samples\mu_true_11.208333_rep_007.npy
mu,11.208333333333332,8,figure4_samples\mu_true_11.208333_rep_008.npy
mu,11.208333333333332,9,figure4_samples\mu_true_11.208333_rep_009.npy
mu,11.208333333333332,10,figure4_samples\mu_true_11.208333_rep_010.npy
mu,11.208333333333332,11,figure4_samples\mu_true_11.208333_rep_011.npy
mu,11.208333333333332,12,figure4_samples\mu_true_11.208333_rep_012.npy
mu,11.208333333333332,13,figure4_samples\mu_true_11.208333_rep_013.npy
mu,11.208333333333332,14,figure4_samples\mu_true_11.208333_rep_014.npy
mu,11.208333333333332,15,figure4_samples\mu_true_11.208333_rep_015.npy
mu,11.208333333333332,16,figure4_samples\mu_true_11.208333_rep_016.npy
mu,11.208333333333332,17,figure4_samples\mu_true_11.208333_rep_017.npy
mu,11.208333333333332,18,figure4_samples\mu_true_11.208333_rep_018.npy
mu,11.208333333333332,19,figure4_samples\mu_true_11.208333_rep_019.npy
mu,11.208333333333332,20,figure4_samples\mu_true_11.208333_rep_020.npy
mu,11.208333333333332,21,figure4_samples\mu_true_11.208333_rep_021.npy
mu,11.208333333333332,22,figure4_samples\mu_true_11.208333_rep_022.npy
mu,11.208333333333332,23,figure4_samples\mu_true_11.208333_rep_023.npy
mu,11.208333333333332,24,figure4_samples\mu_true_11.208333_rep_024.npy
mu,11.208333333333332,25,figure4_samples\mu_true_11.208333_rep_025.npy
mu,11.208333333333332,26,figure4_samples\mu_true_11.208333_rep_026.npy
mu,11.208333333333332,27,figure4_samples\mu_true_11.208333_rep_027.npy
mu,11.208333333333332,28,figure4_samples\mu_true_11.208333_rep_028.npy
mu,11.208333333333332,29,figure4_samples\mu_true_11.208333_rep_029.npy
mu,11.208333333333332,30,figure4_samples\mu_true_11.208333_rep_030.npy
mu,11.208333333333332,31,figure4_samples\mu_true_11.208333_rep_031.npy
mu,11.208333333333332,32,figure4_samples\mu_true_11.208333_rep_032.npy
mu,11.208333333333332,33,figure4_samples\mu_true_11.208333_rep_033.npy
mu,11.208333333333332,34,figure4_samples\mu_true_11.208333_rep_034.npy
mu,11.208333333333332,35,figure4_samples\mu_true_11.208333_rep_035.npy
mu,11.208333333333332,36,figure4_samples\mu_true_11.208333_rep_036.npy
mu,11.208333333333332,37,figure4_samples\mu_true_11.208333_rep_037.npy
mu,11.208333333333332,38,figure4_samples\mu_true_11.208333_rep_038.npy
mu,11.208333333333332,39,figure4_samples\mu_true_11.208333_rep_039.npy
mu,11.208333333333332,40,figure4_samples\mu_true_11.208333_rep_040.npy
mu,11.208333333333332,41,figure4_samples\mu_true_11.208333_rep_041.npy
mu,11.208333333333332,42,figure4_samples\mu_true_11.208333_rep_042.npy
mu,11.208333333333332,43,figure4_samples\mu_true_11.208333_rep_043.npy
mu,11.208333333333332,44,figure4_samples\mu_true_11.208333_rep_044.npy
mu,11.208333333333332,45,figure4_samples\mu_true_11.208333_rep_045.npy
mu,11.208333333333332,46,figure4_samples\mu_true_11.208333_rep_046.npy
mu,11.208333333333332,47,figure4_samples\mu_true_11.208333_rep_047.npy
mu,11.208333333333332,48,figure4_samples\mu_true_11.208333_rep_048.npy
mu,11.208333333333332,49,figure4_samples\mu_true_11.208333_rep_049.npy
mu,11.208333333333332,50,figure4_samples\mu_true_11.208333_rep_050.npy
mu,11.208333333333332,51,figure4_samples\mu_true_11.208333_rep_051.npy
mu,11.208333333333332,52,figure4_samples\mu_true_11.208333_rep_052.npy
mu,11.208333333333332,53,figure4_samples\mu_true_11.208333_rep_053.npy
mu,11.208333333333332,54,figure4_samples\mu_true_11.208333_rep_054.npy
mu,11.208333333333332,55,figure4_samples\mu_true_11.208333_rep_055.npy
mu,11.208333333333332,56,figure4_samples\mu_true_11.208333_rep_056.npy
mu,11.208333333333332,57,figure4_samples\mu_true_11.208333_rep_057.npy
mu,11.208333333333332,58,figure4_samples\mu_true_11.208333_rep_058.npy
mu,11.208333333333332,59,figure4_samples\mu_true_11.208333_rep_059.npy
mu,11.208333333333332,60,figure4_samples\mu_true_11.208333_rep_060.npy
mu,11.208333333333332,61,figure4_samples\mu_true_11.208333_rep_061.npy
mu,11.208333333333332,62,figure4_samples\mu_true_11.208333_rep_062.npy
mu,11.208333333333332,63,figure4_samples\mu_true_11.208333_rep_063.npy
mu,11.208333333333332,64,figure4_samples\mu_true_11.208333_rep_064.npy
mu,11.208333333333332,65,figure4_samples\mu_true_11.208333_rep_065.npy
mu,11.208333333333332,66,figure4_samples\mu_true_11.208333_rep_066.npy
mu,11.208333333333332,67,figure4_samples\mu_true_11.208333_rep_067.npy
mu,11.208333333333332,68,figure4_samples\mu_true_11.208333_rep_068.npy
mu,11.208333333333332,69,figure4_samples\mu_true_11.208333_rep_069.npy
mu,11.208333333333332,70,figure4_samples\mu_true_11.208333_rep_070.npy
mu,11.208333333333332,71,figure4_samples\mu_true_11.208333_rep_071.npy
mu,11.208333333333332,72,figure4_samples\mu_true_11.208333_rep_072.npy
mu,11.208333333333332,73,figure4_samples\mu_true_11.208333_rep_073.npy
mu,11.208333333333332,74,figure4_samples\mu_true_11.208333_rep_074.npy
mu,11.208333333333332,75,figure4_samples\mu_true_11.208333_rep_075.npy
mu,11.208333333333332,76,figure4_samples\mu_true_11.208333_rep_076.npy
mu,11.208333333333332,77,figure4_samples\mu_true_11.208333_rep_077.npy
mu,11.208333333333332,78,figure4_samples\mu_true_11.208333_rep_078.npy
mu,11.208333333333332,79,figure4_samples\mu_true_11.208333_rep_079.npy
mu,11.208333333333332,80,figure4_samples\mu_true_11.208333_rep_080.npy
mu,11.208333333333332,81,figure4_samples\mu_true_11.208333_rep_081.npy
mu,11.208333333333332,82,figure4_samples\mu_true_11.208333_rep_082.npy
mu,11.208333333333332,83,figure4_samples\mu_true_11.208333_rep_083.npy
mu,11.208333333333332,84,figure4_samples\mu_true_11.208333_rep_084.npy
mu,11.208333333333332,85,figure4_samples\mu_true_11.208333_rep_085.npy
mu,11.208333333333332,86,figure4_samples\mu_true_11.208333_rep_086.npy
mu,11.208333333333332,87,figure4_samples\mu_true_11.208333_rep_087.npy
mu,11.208333333333332,88,figure4_samples\mu_true_11.208333_rep_088.npy
mu,11.208333333333332,89,figure4_samples\mu_true_11.208333_rep_089.npy
mu,11.208333333333332,90,figure4_samples\mu_true_11.208333_rep_090.npy
mu,11.208333333333332,91,figure4_samples\mu_true_11.208333_rep_091.npy
mu,11.208333333333332,92,figure4_samples\mu_true_11.208333_rep_092.npy
mu,11.208333333333332,93,figure4_samples\mu_true_11.208333_rep_093.npy
mu,11.208333333333332,94,figure4_samples\mu_true_11.208333_rep_094.npy
mu,11.208333333333332,95,figure4_samples\mu_true_11.208333_rep_095.npy
mu,11.208333333333332,96,figure4_samples\mu_true_11.208333_rep_096.npy
mu,11.208333333333332,97,figure4_samples\mu_true_11.208333_rep_097.npy
mu,11.208333333333332,98,figure4_samples\mu_true_11.208333_rep_098.npy
mu,11.208333333333332,99,figure4_samples\mu_true_11.208333_rep_099.npy
mu,13.25,0,figure4_samples\mu_true_13.250000_rep_000.npy
mu,13.25,1,figure4_samples\mu_true_13.250000_rep_001.npy
mu,13.25,2,figure4_samples\mu_true_13.250000_rep_002.npy
mu,13.25,3,figure4_samples\mu_true_13.250000_rep_003.npy
mu,13.25,4,figure4_samples\mu_true_13.250000_rep_004.npy
mu,13.25,5,figure4_samples\mu_true_13.250000_rep_005.npy
mu,13.25,6,figure4_samples\mu_true_13.250000_rep_006.npy
mu,13.25,7,figure4_samples\mu_true_13.250000_rep_007.npy
mu,13.25,8,figure4_samples\mu_true_13.250000_rep_008.npy
mu,13.25,9,figure4_samples\mu_true_13.250000_rep_009.npy
mu,13.25,10,figure4_samples\mu_true_13.250000_rep_010.npy
mu,13.25,11,figure4_samples\mu_true_13.250000_rep_011.npy
mu,13.25,12,figure4_samples\mu_true_13.250000_rep_012.npy
mu,13.25,13,figure4_samples\mu_true_13.250000_rep_013.npy
mu,13.25,14,figure4_samples\mu_true_13.250000_rep_014.npy
mu,13.25,15,figure4_samples\mu_true_13.250000_rep_015.npy
mu,13.25,16,figure4_samples\mu_true_13.250000_rep_016.npy
mu,13.25,17,figure4_samples\mu_true_13.250000_rep_017.npy
mu,13.25,18,figure4_samples\mu_true_13.250000_rep_018.npy
mu,13.25,19,figure4_samples\mu_true_13.250000_rep_019.npy
mu,13.25,20,figure4_samples\mu_true_13.250000_rep_020.npy
mu,13.25,21,figure4_samples\mu_true_13.250000_rep_021.npy
mu,13.25,22,figure4_samples\mu_true_13.250000_rep_022.npy
mu,13.25,23,figure4_samples\mu_true_13.250000_rep_023.npy
mu,13.25,24,figure4_samples\mu_true_13.250000_rep_024.npy
mu,13.25,25,figure4_samples\mu_true_13.250000_rep_025.npy
mu,13.25,26,figure4_samples\mu_true_13.250000_rep_026.npy
mu,13.25,27,figure4_samples\mu_true_13.250000_rep_027.npy
mu,13.25,28,figure4_samples\mu_true_13.250000_rep_028.npy
mu,13.25,29,figure4_samples\mu_true_13.250000_rep_029.npy
mu,13.25,30,figure4_samples\mu_true_13.250000_rep_030.npy
mu,13.25,31,figure4_samples\mu_true_13.250000_rep_031.npy
mu,13.25,32,figure4_samples\mu_true_13.250000_rep_032.npy
mu,13.25,33,figure4_samples\mu_true_13.250000_rep_033.npy
mu,13.25,34,figure4_samples\mu_true_13.250000_rep_034.npy
mu,13.25,35,figure4_samples\mu_true_13.250000_rep_035.npy
mu,13.25,36,figure4_samples\mu_true_13.250000_rep_036.npy
mu,13.25,37,figure4_samples\mu_true_13.250000_rep_037.npy
mu,13.25,38,figure4_samples\mu_true_13.250000_rep_038.npy
mu,13.25,39,figure4_samples\mu_true_13.250000_rep_039.npy
mu,13.25,40,figure4_samples\mu_true_13.250000_rep_040.npy
mu,13.25,41,figure4_samples\mu_true_13.250000_rep_041.npy
mu,13.25,42,figure4_samples\mu_true_13.250000_rep_042.npy
mu,13.25,43,figure4_samples\mu_true_13.250000_rep_043.npy
mu,13.25,44,figure4_samples\mu_true_13.250000_rep_044.npy
mu,13.25,45,figure4_samples\mu_true_13.250000_rep_045.npy
mu,13.25,46,figure4_samples\mu_true_13.250000_rep_046.npy
mu,13.25,47,figure4_samples\mu_true_13.250000_rep_047.npy
mu,13.25,48,figure4_samples\mu_true_13.250000_rep_048.npy
mu,13.25,49,figure4_samples\mu_true_13.250000_rep_049.npy
mu,13.25,50,figure4_samples\mu_true_13.250000_rep_050.npy
mu,13.25,51,figure4_samples\mu_true_13.250000_rep_051.npy
mu,13.25,52,figure4_samples\mu_true_13.250000_rep_052.npy
mu,13.25,53,figure4_samples\mu_true_13.250000_rep_053.npy
mu,13.25,54,figure4_samples\mu_true_13.250000_rep_054.npy
mu,13.25,55,figure4_samples\mu_true_13.250000_rep_055.npy
mu,13.25,56,figure4_samples\mu_true_13.250000_rep_056.npy
mu,13.25,57,figure4_samples\mu_true_13.250000_rep_057.npy
mu,13.25,58,figure4_samples\mu_true_13.250000_rep_058.npy
mu,13.25,59,figure4_samples\mu_true_13.250000_rep_059.npy
mu,13.25,60,figure4_samples\mu_true_13.250000_rep_060.npy
mu,13.25,61,figure4_samples\mu_true_13.250000_rep_061.npy
mu,13.25,62,figure4_samples\mu_true_13.250000_rep_062.npy
mu,13.25,63,figure4_samples\mu_true_13.250000_rep_063.npy
mu,13.25,64,figure4_samples\mu_true_13.250000_rep_064.npy
mu,13.25,65,figure4_samples\mu_true_13.250000_rep_065.npy
mu,13.25,66,figure4_samples\mu_true_13.250000_rep_066.npy
mu,13.25,67,figure4_samples\mu_true_13.250000_rep_067.npy
mu,13.25,68,figure4_samples\mu_true_13.250000_rep_068.npy
mu,13.25,69,figure4_samples\mu_true_13.250000_rep_069.npy
mu,13.25,70,figure4_samples\mu_true_13.250000_rep_070.npy
mu,13.25,71,figure4_samples\mu_true_13.250000_rep_071.npy
mu,13.25,72,figure4_samples\mu_true_13.250000_rep_072.npy
mu,13.25,73,figure4_samples\mu_true_13.250000_rep_073.npy
mu,13.25,74,figure4_samples\mu_true_13.250000_rep_074.npy
mu,13.25,75,figure4_samples\mu_true_13.250000_rep_075.npy
mu,13.25,76,figure4_samples\mu_true_13.250000_rep_076.npy
mu,13.25,77,figure4_samples\mu_true_13.250000_rep_077.npy
mu,13.25,78,figure4_samples\mu_true_13.250000_rep_078.npy
mu,13.25,79,figure4_samples\mu_true_13.250000_rep_079.npy
mu,13.25,80,figure4_samples\mu_true_13.250000_rep_080.npy
mu,13.25,81,figure4_samples\mu_true_13.250000_rep_081.npy
mu,13.25,82,figure4_samples\mu_true_13.250000_rep_082.npy
mu,13.25,83,figure4_samples\mu_true_13.250000_rep_083.npy
mu,13.25,84,figure4_samples\mu_true_13.250000_rep_084.npy
mu,13.25,85,figure4_samples\mu_true_13.250000_rep_085.npy
mu,13.25,86,figure4_samples\mu_true_13.250000_rep_086.npy
mu,13.25,87,figure4_samples\mu_true_13.250000_rep_087.npy
mu,13.25,88,figure4_samples\mu_true_13.250000_rep_088.npy
mu,13.25,89,figure4_samples\mu_true_13.250000_rep_089.npy
mu,13.25,90,figure4_samples\mu_true_13.250000_rep_090.npy
mu,13.25,91,figure4_samples\mu_true_13.250000_rep_091.npy
mu,13.25,92,figure4_samples\mu_true_13.250000_rep_092.npy
mu,13.25,93,figure4_samples\mu_true_13.250000_rep_093.npy
mu,13.25,94,figure4_samples\mu_true_13.250000_rep_094.npy
mu,13.25,95,figure4_samples\mu_true_13.250000_rep_095.npy
mu,13.25,96,figure4_samples\mu_true_13.250000_rep_096.npy
mu,13.25,97,figure4_samples\mu_true_13.250000_rep_097.npy
mu,13.25,98,figure4_samples\mu_true_13.250000_rep_098.npy
mu,13.25,99,figure4_samples\mu_true_13.250000_rep_099.npy
mu,15.291666666666666,0,figure4_samples\mu_true_15.291667_rep_000.npy
mu,15.291666666666666,1,figure4_samples\mu_true_15.291667_rep_001.npy
